commodity,year,country,quantity,value,kept,located
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1896,Other Foreign Countries,36,259,1,0
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1896,Spain,67715,339612,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1896,Tripoli,33662,113404,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1896,Tunis,15604,60355,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1897,Algeria,81,307332,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1897,Other Foreign Countries,155,1049,1,0
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1897,Spain,61828,307699,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1897,Tripoli,43596,148303,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1897,Tunis,17499,60722,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1898,Algeria,83701,304522,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1898,Other Foreign Countries,100,600,1,0
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1898,Spain,55612,278610,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1898,Tripoli,32376,103092,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1898,Tunis,25532,81790,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1899,Algeria,84806,304759,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1899,Other Foreign Countries,116,547,1,0
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1899,Spain,56926,290192,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1899,Tripoli,49266,152563,1,1
"Paper-Making Materials — Esparto, And Other Vegetable Fibres",1899,Tunis,16400,58293,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,Belgium,3384,31805,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,Denmark,668,8386,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,Egypt,3724,17812,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,France,5087,56290,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,Germany,2063,29630,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,Holland,2701,28104,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,Italy,616,8431,1,1
Paper-Making Materials — Linen And Cotton Rags,1893,Other Foreign Countries,814,7921,1,0
Paper-Making Materials — Linen And Cotton Rags,1893,Turkey,1030,5887,1,1
Paper-Making Materials — Linen And Cotton Rags,1894,Belgium,2486,20170,1,1
Paper-Making Materials — Linen And Cotton Rags,1894,Egypt,2866,13314,1,1
Paper-Making Materials — Linen And Cotton Rags,1894,France,6055,66395,1,1
Paper-Making Materials — Linen And Cotton Rags,1894,Germany,3707,45334,1,1
Paper-Making Materials — Linen And Cotton Rags,1894,Holland,3074,27394,1,1
Paper-Making Materials — Linen And Cotton Rags,1894,Italy,316,4154,1,1
Paper-Making Materials — Linen And Cotton Rags,1894,Other Foreign Countries,662,5619,1,0
Paper-Making Materials — Linen And Cotton Rags,1894,Turkey,1089,5212,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Belgium,4965,44419,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Denmark,217,2403,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Egypt,3386,15661,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,France,7501,77294,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Germany,3333,35235,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Holland,3561,40468,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Italy,285,3184,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Norway,241,1291,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,Other Foreign Countries,231,1773,1,0
Paper-Making Materials — Linen And Cotton Rags,1895,Turkey,678,2629,1,1
Paper-Making Materials — Linen And Cotton Rags,1895,United States Of America,156,1484,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,Belgium,4404,35262,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,Egypt,1465,6850,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,France,7719,74695,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,Germany,2317,30726,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,Holland,3265,44353,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,Italy,226,2428,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,Other Foreign Countries,295,3158,1,0
Paper-Making Materials — Linen And Cotton Rags,1896,Turkey,556,2459,1,1
Paper-Making Materials — Linen And Cotton Rags,1896,United States Of America,196,1955,1,1
Paper-Making Materials — Pulp Of Wood,1887,Austrian Territories,1058,14373,1,1
Paper-Making Materials — Pulp Of Wood,1887,Belgium,314,4859,1,1
Paper-Making Materials — Pulp Of Wood,1887,Denmark,801,5980,1,1
Paper-Making Materials — Pulp Of Wood,1887,Germany,6924,66475,1,1
Paper-Making Materials — Pulp Of Wood,1887,Holland,2787,33249,1,1
Paper-Making Materials — Pulp Of Wood,1887,Norway,58546,301668,1,1
Paper-Making Materials — Pulp Of Wood,1887,Russia,526,5137,1,1
Paper-Making Materials — Pulp Of Wood,1887,Sweden,8577,79626,1,1
Paper-Making Materials — Pulp Of Wood,1888,Austrian Territories,1209,15354,1,1
Paper-Making Materials — Pulp Of Wood,1888,Belgium,623,5938,1,1
Paper-Making Materials — Pulp Of Wood,1888,Denmark,2120,16551,1,1
Paper-Making Materials — Pulp Of Wood,1888,France,6,84,1,1
Paper-Making Materials — Pulp Of Wood,1888,Germany,7738,79103,1,1
Paper-Making Materials — Pulp Of Wood,1888,Holland,4862,47909,1,1
Paper-Making Materials — Pulp Of Wood,1888,Norway,77503,391220,1,1
Paper-Making Materials — Pulp Of Wood,1888,Russia,867,8277,1,1
Paper-Making Materials — Pulp Of Wood,1888,Sweden,14941,112737,1,1
Paper-Making Materials — Pulp Of Wood,1888,United States Of America,500,4000,1,1
Paper-Making Materials — Pulp Of Wood,1889,Austrian Territories,829,8730,1,1
Paper-Making Materials — Pulp Of Wood,1889,Belgium,1853,23207,1,1
Paper-Making Materials — Pulp Of Wood,1889,Canada,101,411,1,1
Paper-Making Materials — Pulp Of Wood,1889,Denmark,1369,10308,1,1
Paper-Making Materials — Pulp Of Wood,1889,France,81,765,1,1
Paper-Making Materials — Pulp Of Wood,1889,Germany,6880,65928,1,1
Paper-Making Materials — Pulp Of Wood,1889,Holland,2469,26329,1,1
Paper-Making Materials — Pulp Of Wood,1889,Norway,89622,426948,1,1
Paper-Making Materials — Pulp Of Wood,1889,Russia,907,8541,1,1
Paper-Making Materials — Pulp Of Wood,1889,Sweden,18049,119375,1,1
Paper-Making Materials — Pulp Of Wood,1889,United States Of America,19,150,1,1
Paper-Making Materials — Pulp Of Wood,1890,Austrian Territories,810,7784,1,1
Paper-Making Materials — Pulp Of Wood,1890,Belgium,406,4207,1,1
Paper-Making Materials — Pulp Of Wood,1890,Canada,95,272,1,1
Paper-Making Materials — Pulp Of Wood,1890,Denmark,838,7100,1,1
Paper-Making Materials — Pulp Of Wood,1890,France,274,1509,1,1
Paper-Making Materials — Pulp Of Wood,1890,Germany,7793,78101,1,1
Paper-Making Materials — Pulp Of Wood,1890,Holland,3393,34816,1,1
Paper-Making Materials — Pulp Of Wood,1890,Norway,97279,498829,1,1
Paper-Making Materials — Pulp Of Wood,1890,Russia,1137,11102,1,1
Paper-Making Materials — Pulp Of Wood,1890,Sweden,25620,181795,1,1
Paper-Making Materials — Pulp Of Wood,1890,United States Of America,192,1326,1,1
Paper-Making Materials — Pulp Of Wood,1891,Austrian Territories,1096,12585,1,1
Paper-Making Materials — Pulp Of Wood,1891,Belgium,794,4313,1,1
Paper-Making Materials — Pulp Of Wood,1891,Denmark,394,3369,1,1
Paper-Making Materials — Pulp Of Wood,1891,Germany,7118,68605,1,1
Paper-Making Materials — Pulp Of Wood,1891,Holland,4472,45114,1,1
Paper-Making Materials — Pulp Of Wood,1891,Norway,103522,436481,1,1
Paper-Making Materials — Pulp Of Wood,1891,Other Foreign Countries,76,584,1,0
Paper-Making Materials — Pulp Of Wood,1891,Russia,2371,21455,1,1
Paper-Making Materials — Pulp Of Wood,1891,Sweden,36766,258883,1,1
Paper-Making Materials — Pulp Of Wood,1892,Austrian Territories,1072,12697,1,1
Paper-Making Materials — Pulp Of Wood,1892,Canada,17,85,1,1
Paper-Making Materials — Pulp Of Wood,1892,Germany,10215,100429,1,1
Paper-Making Materials — Pulp Of Wood,1892,Holland,5163,55662,1,1
Paper-Making Materials — Pulp Of Wood,1892,Norway,122215,488156,1,1
Paper-Making Materials — Pulp Of Wood,1892,Other Foreign Countries,945,8796,1,0
Paper-Making Materials — Pulp Of Wood,1892,Portugal,1177,8014,1,1
Paper-Making Materials — Pulp Of Wood,1892,Russia,3814,32678,1,1
Paper-Making Materials — Pulp Of Wood,1892,Sweden,46328,274508,1,1
Paper-Making Materials — Pulp Of Wood,1893,Austrian Territories,2722,28713,1,1
Paper-Making Materials — Pulp Of Wood,1893,Canada,7870,40170,1,1
Paper-Making Materials — Pulp Of Wood,1893,Denmark,1043,9290,1,1
Paper-Making Materials — Pulp Of Wood,1893,Germany,11096,109235,1,1
Paper-Making Materials — Pulp Of Wood,1893,Holland,6347,63526,1,1
Paper-Making Materials — Pulp Of Wood,1893,Norway,125889,538260,1,1
Paper-Making Materials — Pulp Of Wood,1893,Other Foreign Countries,343,3232,1,0
Paper-Making Materials — Pulp Of Wood,1893,Portugal,1668,12607,1,1
Paper-Making Materials — Pulp Of Wood,1893,Russia,5324,34386,1,1
Paper-Making Materials — Pulp Of Wood,1893,Sweden,48049,329190,1,1
Paper-Making Materials — Pulp Of Wood,1893,United States Of America,5569,15656,1,1
Paper-Making Materials — Pulp Of Wood,1894,Austrian Territories,2348,29560,1,1
Paper-Making Materials — Pulp Of Wood,1894,Belgium,505,4561,1,1
Paper-Making Materials — Pulp Of Wood,1894,Canada,23751,82841,1,1
Paper-Making Materials — Pulp Of Wood,1894,Denmark,1842,17878,1,1
Paper-Making Materials — Pulp Of Wood,1894,Germany,7422,76237,1,1
Paper-Making Materials — Pulp Of Wood,1894,Holland,7316,66563,1,1
Paper-Making Materials — Pulp Of Wood,1894,Norway,162346,694919,1,1
Paper-Making Materials — Pulp Of Wood,1894,Other Foreign Countries,235,2760,1,0
Paper-Making Materials — Pulp Of Wood,1894,Portugal,1622,13641,1,1
Paper-Making Materials — Pulp Of Wood,1894,Russia,6639,50880,1,1
Paper-Making Materials — Pulp Of Wood,1894,Sweden,51998,344021,1,1
Paper-Making Materials — Pulp Of Wood,1894,United States Of America,13191,48489,1,1
Paper-Making Materials — Pulp Of Wood,1895,Austrian Territories,1054,10238,1,1
Paper-Making Materials — Pulp Of Wood,1895,Belgium,2660,29999,1,1
Paper-Making Materials — Pulp Of Wood,1895,Canada,16768,55349,1,1
Paper-Making Materials — Pulp Of Wood,1895,Denmark,734,6260,1,1
Paper-Making Materials — Pulp Of Wood,1895,France,1,8,1,1
Paper-Making Materials — Pulp Of Wood,1895,Germany,4835,41106,1,1
Paper-Making Materials — Pulp Of Wood,1895,Holland,6016,55589,1,1
Paper-Making Materials — Pulp Of Wood,1895,Newfoundland,710,2499,1,1
Paper-Making Materials — Pulp Of Wood,1895,Norway,173898,803731,1,1
Paper-Making Materials — Pulp Of Wood,1895,Portugal,505,3890,1,1
Paper-Making Materials — Pulp Of Wood,1895,Russia,5234,29996,1,1
Paper-Making Materials — Pulp Of Wood,1895,Sweden,83704,528952,1,1
Paper-Making Materials — Pulp Of Wood,1895,United States Of America,976,6685,1,1
Paper-Making Materials — Pulp Of Wood,1896,Austrian Territories,1162,9963,1,1
Paper-Making Materials — Pulp Of Wood,1896,Belgium,2923,28853,1,1
Paper-Making Materials — Pulp Of Wood,1896,Canada,2714,9370,1,1
Paper-Making Materials — Pulp Of Wood,1896,Denmark,1130,10839,1,1
Paper-Making Materials — Pulp Of Wood,1896,Germany,4379,36869,1,1
Paper-Making Materials — Pulp Of Wood,1896,Holland,5239,49382,1,1
Paper-Making Materials — Pulp Of Wood,1896,Italy,10,89,1,1
Paper-Making Materials — Pulp Of Wood,1896,Norway,205677,894264,1,1
Paper-Making Materials — Pulp Of Wood,1896,Portugal,1447,11689,1,1
Paper-Making Materials — Pulp Of Wood,1896,Russia,6635,34630,1,1
Paper-Making Materials — Pulp Of Wood,1896,Sweden,94917,591497,1,1
Paper-Making Materials — Pulp Of Wood,1896,United States Of America,547,7266,1,1
Paper-Making Materials — Pulp Of Wood,1897,Austrian Territories,547,4545,1,1
Paper-Making Materials — Pulp Of Wood,1897,Belgium,4227,45702,1,1
Paper-Making Materials — Pulp Of Wood,1897,Canada,25573,95601,1,1
Paper-Making Materials — Pulp Of Wood,1897,Denmark,1120,12041,1,1
Paper-Making Materials — Pulp Of Wood,1897,France,20,175,1,1
Paper-Making Materials — Pulp Of Wood,1897,Germany,5656,45405,1,1
Paper-Making Materials — Pulp Of Wood,1897,Holland,5588,51316,1,1
Paper-Making Materials — Pulp Of Wood,1897,Norway,239133,653473,1,1
Paper-Making Materials — Pulp Of Wood,1897,Other British Possessions,60,600,1,0
Paper-Making Materials — Pulp Of Wood,1897,Other Foreign Countries,3,45,1,0
Paper-Making Materials — Pulp Of Wood,1897,Portugal,2100,15021,1,1
Paper-Making Materials — Pulp Of Wood,1897,Russia,3170,21635,1,1
Paper-Making Materials — Pulp Of Wood,1897,Russia (Northern Ports),3170,21635,0,1
Paper-Making Materials — Pulp Of Wood,1897,Sweden,93629,604333,1,1
Paper-Making Materials — Pulp Of Wood,1897,United States Of America,7148,54167,1,1
Paper-Making Materials — Pulp Of Wood,1897,United States Of America (Atlantic),7145,51157,0,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Austrian Territories,0,2003,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Belgium,0,14915,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Canada,0,53082,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Denmark,0,7555,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Germany,0,24437,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Holland,0,23519,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Norway,0,586541,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Portugal,0,13919,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Russia,0,8637,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,Sweden,0,459516,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1898,United States Of America,0,26273,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Belgium,0,32028,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Canada,0,40230,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Denmark,0,5096,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Germany,0,21094,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Holland,0,41558,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Norway,0,567642,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Other British Possessions,0,20,1,0
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Portugal,0,13844,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Russia,0,2317,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,Sweden,0,657941,1,1
"Paper-Making Materials — Pulp Of Wood, Chemical",1899,United States Of America,0,59436,1,1
Paraffine,1872,Germany,11155,35119,1,1
Paraffine,1872,Other Countries,12,46,1,0
Paraffine,1872,United States Of America,0,7442,1,1
Paraffine,1873,Germany,23010,79820,1,1
Paraffine,1873,Other Countries,102,600,1,0
Paraffine,1873,United States Of America,0,8672,1,1
Paraffine,1874,Other Countries,7208,17534,1,0
Paraffine,1874,United States Of America,24512,84464,1,1
Paraffine,1875,Germany,15680,52232,1,1
Paraffine,1875,Other Countries,430,1014,1,0
Paraffine,1875,United States Of America,11405,23682,1,1
Paraffine,1876,Germany,14380,50761,1,1
Paraffine,1876,Other Countries,639,1819,1,0
Paraffine,1876,United States Of America,22784,53862,1,1
Paraffine,1877,Germany,10346,35393,1,1
Paraffine,1877,Other Countries,2183,4934,1,0
Paraffine,1877,United States Of America,10413,22006,1,1
Paraffine,1878,Germany,22329,75667,1,1
Paraffine,1878,Other Countries,1406,3210,1,0
Paraffine,1878,United States Of America,25028,54182,1,1
Paraffine,1879,Germany,21213,70591,1,1
Paraffine,1879,Other Countries,296,622,1,0
Paraffine,1879,United States Of America,34273,82728,1,1
Paraffine,1880,Germany,11187,36277,1,1
Paraffine,1880,Other Countries,924,2059,1,0
Paraffine,1880,United States Of America,37080,74866,1,1
Paraffine,1881,Germany,10824,26878,1,1
Paraffine,1881,Other Countries,1155,1315,1,0
Paraffine,1881,United States Of America,56070,88895,1,1
Paraffine,1882,Germany,13040,32021,1,1
Paraffine,1882,Other Countries,1203,1960,1,0
Paraffine,1882,United States Of America,105605,177640,1,1
Paraffine,1883,Australasia New South Wales,0,956,1,0
