volume,year,article_group,article,unit,row_seq,country,cell,printed_subtotal,ratio
tn_1901,1900,BRAN AND POLLARD,,Cwts,6101,Denmark,185213.0,154653.0,1.2
as_1879,1879,CORN and GRAIN,Malt,,552,Channel Islands,2870.0,2415.0,1.19
as_1879,1879,TELEGRAPHIC WIRES AND APPARATUS,,,2119,Holland,71250.0,59965.0,1.19
as_1883,1883,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,,2201,British India : Bombay and Scinde,108809.0,91379.0,1.19
as_1884,1884,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",,,406,France,66804.0,56279.0,1.19
as_1888,1888,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",,4575,United States of America,254404.0,213971.0,1.19
as_1897,1894,CHEESE,East Africa,,10400,Italy,45372.0,38236.0,1.19
as_1898,1898,ALKALI,,Cwts,20,Norway,5675.0,4780.0,1.19
as_1898,1895,"ANIMALS, Living",Stallions,,751,Cape of Good Hope,2420.0,2033.0,1.19
as_1876,1876,SILK MANUFACTURES,Broad Stuffs,,1770,United States: Atlantic,38600.0,32645.0,1.18
as_1884,1884,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",,,402,Denmark,66393.0,56279.0,1.18
as_1891,1891,"CARRIAGES, &c.","Railway Waggons, Trucks, &c., and parts thereof for Ballast, Minerals, or Merchandise",,577,Chile,35412.0,29943.0,1.18
as_1897,1893,Slates,West Africa,,42692,South Africa : Cape of Good Hope,11200.0,9501.0,1.18
as_1898,1898,"FISH, FRESH and CURED",Salmon,Cwts,21493,France,29660.0,25215.0,1.18
as_1898,1894,Gold,Silver,Oz. Troy,39918,France,7383.0,6258.0,1.18
tn_1871,1870,SEEDS,"SHEATHING, ROOFING, and BOILER FELT",,4474,United States : N. Atlantic Ports,7066.0,5976.0,1.18
as_1872,1872,MACHINERY and Mill Work,"Steam Engines or Parts of Steam Engines, other Descriptions",,1781,Egypt,234924.0,201579.0,1.17
as_1878,1878,WOOL,Sheep and Lambs' (British),,2272,Holland,28607.0,24503.0,1.17
as_1879,1879,COPPER,"Unwrought, in Ingots, Cakes, or Slabs",,474,Bengal and Burmah,66897.0,57233.0,1.17
as_1879,1879,"HABERDASHERY and MILLINERY, including Em- broidery and Needlework","HARDWARES and CUTLERY, Unenumerated",Cwts,985,Straits Settlements,126895.0,108443.0,1.17
as_1881,1881,"MANURE, Unenumerated",,,1986,British West India Islands and British Guiana,43411.0,37025.0,1.17
as_1882,1882,LINEN MANUFACTURES,"Checked, Printed, or Dyed, and Damasks and Diapers",,1744,Australasia,49307.0,42069.0,1.17
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",,2734,Holland,65315.0,55783.0,1.17
as_1886,1886,GLASS,"Plate, Rough or Silvered (includ-     ing Looking Glasses or Mirrors)",Square Feet,1305,United States of America : Atlantic,99017.0,84314.0,1.17
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,,31995,Belgium,6125.0,5225.0,1.17
as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48481,Roumania,13803.0,11753.0,1.17
as_1898,1896,ALKALI,,Cwts,112,Tunis,1459.0,1248.0,1.17
as_1898,1898,"ANIMALS, Living",Stallions,,454,Argentine Republic,729.0,622.0,1.17
tn_1871,1870,PICTURES,"PLATE, Gold and Silver",,4168,S. Atlantic Ports,4581.0,3919.0,1.17
as_1873,1873,COTTON YARN and TWIST,,,639,Denmark,277277.0,239977.0,1.16
as_1873,1873,SILK MANUFACTURES,Lace,,2290,United States: Atlantic,25825.0,22202.0,1.16
as_1873,1873,SILK MANUFACTURES,Unenumerated,,2297,Belgium,30784.0,26616.0,1.16
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,528,British North America,178733.0,154266.0,1.16
as_1876,1876,SILK MANUFACTURES,Broad Stuffs,,1774,Australia,38001.0,32645.0,1.16
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,628,Central America,215850.0,185638.0,1.16
as_1880,1880,"Books, Printed",,,280,France,36783.0,31807.0,1.16
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,705,Roumania,172780.0,149080.0,1.16
as_1897,1896,"ARMS, AMMUNITION, &c.",South Africa,,2898,Natal,24651.0,21237.0,1.16
as_1897,1895,COTTON MANUFACTURES,South Africa,,17200,Cape of Good Hope,110317.0,95102.0,1.16
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,,28667,Cape of Good Hope,194100.0,167025.0,1.16
as_1897,1896,"SILK MANUFACTURES, WHOLLY OF SILK","Handkerchiefs, Scarfs, and Shawls",,40695,West Africa : British East Indies,25125.0,21651.0,1.16
as_1898,1897,"COAL, CINDERS, &c.",West Africa,,11354,Portuguese Possessions,146600.0,126247.0,1.16
as_1898,1895,COTTON MANUFACTURES,West Africa,,17044,Cape of Good Hope,110317.0,95102.0,1.16
as_1898,1894,HATS,West Africa,Dozens,24732,Belgium,9399.0,8111.0,1.16
as_1899,1897,"COAL, CINDERS, &c.",West Africa,,11203,Portuguese Possessions,146690.0,126247.0,1.16
tn_1871,1870,MEAL and FLOUR,Lace and Patent Net,,1344,France,60438.0,52148.0,1.16
tn_1901,1900,SHIPS AND BOATS,Machinery,,43208,British West Africa : Niger Protectorate,10318.0,8896.0,1.16
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,650,British West India Islands and British Guiana,213612.0,185638.0,1.15
as_1880,1880,"ILLDWARRES and CUTLERY, Unenumerated",,,1105,Holland,83962.0,73087.0,1.15
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Coatings, Duffs, &c., all Wool",Yards,2601,Belgium,164403.0,142414.0,1.15
as_1885,1885,SILK MANUFACTURES,Broad Stuffs,,3057,Germany,44937.0,39016.0,1.15
as_1897,1895,"ANIMALS, Living",Geldings,Number,768,South Africa: Cape of Good Hope,2420.0,2103.0,1.15
as_1897,1895,"HARDWARES AND CUTLERY, Un- enumerated",South Africa,,24646,British East Indies : Straits Settlements,11119.0,9696.0,1.15
as_1897,1897,IMPLEMENTS AND TOOLS,"Manufactures of Steel, or of     Steel and Iron combined",Tons,31771,United States of America,869553.0,754961.0,1.15
as_1897,1895,IMPLEMENTS AND TOOLS,Unenumerated,,25734,Germany,40021.0,34858.0,1.15
as_1897,1897,IMPLEMENTS AND TOOLS,Unenumerated,,25736,Germany,46375.0,40329.0,1.15
as_1898,1898,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,,,10408,Argentine Republic,17471.0,15222.0,1.15
as_1899,1898,HATS,West Africa,Dozens,24745,Portugal,10350.0,9026.0,1.15
tn_1901,1900,"OIL AND FLOOR CLOTH, IN- CLUDING INDIA RUBBER CLOTH",,Sq. Yds,39712,Holland,19303.0,16803.0,1.15
as_1874,1874,"ARMS, AMMUNITION, and MILITARY STORES",Gunpowder,,85,Australia,46399.0,40612.0,1.14
as_1878,1878,WOOLLEN and WORSTED YARN,Worsted Yarn (Combed),,2292,Belgium,45197.0,39543.0,1.14
as_1879,1879,COPPER,Unenumerated (Coal),,518,British India: Bengal and Burmah,100740.0,88474.0,1.14
as_1880,1880,COTTON MANUFACTURES,Thread for Sewing,,904,Foreign West Indies,41759.0,36548.0,1.14
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,,28664,Cape of Good Hope,177443.0,155784.0,1.14
as_1897,1895,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48490,China,14787.0,12930.0,1.14
as_1898,1895,"COAL, CINDERS, &c.",West Africa,,11352,Portuguese Possessions,118501.0,104027.0,1.14
as_1899,1895,"COAL, CINDERS, &c.",West Africa,,11201,Portuguese Possessions,118801.0,104027.0,1.14
tn_1871,1870,GLASS,"Window and German Sheet, including Shades and Cylinders, Plain (British)",,1932,Pacific Ports,7641.0,6682.0,1.14
tn_1871,1870,MEAL and FLOUR,"Fustians, &c., Plain and Coloured",,1355,France,47380.0,41669.0,1.14
tn_1871,1870,QUICKSILVER,,Lbs,4281,Russia,9456.0,8263.0,1.14
as_1891,1891,SKINS and FURS,"Foreign, Dressed in the United Kingdom",No,4283,France,99903.0,88047.0,1.13
as_1897,1897,COTTON MANUFACTURES,South Africa,,17202,Cape of Good Hope,113577.0,100565.0,1.13
as_1897,1893,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22197,Natal,25152.0,22222.0,1.13
as_1898,1898,"ARMS, AMMUNITION, &c.",,,3015,Newfoundland,2572.0,2271.0,1.13
as_1898,1897,COTTON MANUFACTURES,West Africa,,17046,Cape of Good Hope,113577.0,100565.0,1.13
as_1898,1898,COTTON MANUFACTURES,West Africa,,17047,Cape of Good Hope,109580.0,96621.0,1.13
as_1898,1898,HATS,West Africa,Dozens,24746,Portugal,10239.0,9025.0,1.13
as_1898,1897,"SILK MANUFACTURES, WHOLLY OF SILK","British, Unenumerated",Skins and Furs,42113,United States of America,279969.0,247524.0,1.13
as_1898,1897,WOOD AND TIMBER,"Worsted Tissues, Coatings, Broad, all Wool",Yards,47610,United States of America,1607918.0,1420486.0,1.13
as_1872,1872,SKINS and FURS,"Foreign, Dressed in the United Kingdom",,2340,Russia,4008.0,3591.0,1.12
as_1879,1879,WOOLLEN and WORSTED MANUFACTURES,"Broad Cloths, Coatings, Duffs, &c., Plain, all Wool",Yards,2243,United States: Atlantic,880200.0,785800.0,1.12
as_1892,1892,APPAREL AND SLOPS,,,491,British Possessions in South Africa,1263626.0,1123551.0,1.12
as_1895,1895,FLAX AND HEMP,Dressed and Undressed,Cwts,2231,Russia,4501.0,4031.0,1.12
as_1895,1895,POTATOES,,Cwts,4981,United States of America,28797.0,25821.0,1.12
as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48482,Roumania,14539.0,12997.0,1.12
as_1898,1898,"ARMS, AMMUNITION, &c.",West Africa,,2897,Cape of Good Hope,126184.0,112249.0,1.12
as_1898,1898,"COAL, CINDERS, &c.",West Africa,,11584,Cape of Good Hope,161419.0,144533.0,1.12
as_1899,1898,"ARMS, AMMUNITION, &c.",West Africa,,2800,Cape of Good Hope,126184.0,112269.0,1.12
as_1899,1899,IMPLEMENTS AND TOOLS,Bedsteads,,30652,British East Indies : Bombay,2857.0,2555.0,1.12
as_1899,1895,IMPLEMENTS AND TOOLS,West Africa,,31335,Cape of Good Hope,170923.0,152031.0,1.12
as_1873,1873,"COALS, CINDERS, &c.","Fuel, Manufactures",,511,Algeria,28262.0,25508.0,1.11
as_1873,1873,COTTON YARN and TWIST,,,638,Sweden and Norway,267343.0,239977.0,1.11
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,621,Philippine Islands,205839.0,185638.0,1.11
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,623,Japan,205516.0,185638.0,1.11
as_1880,1880,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,Cwts,633,British North America,54155.0,48949.0,1.11
as_1897,1897,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11693,Uruguay,124518.0,112222.0,1.11
as_1897,1897,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11698,Argentine Republic,124172.0,112222.0,1.11
as_1897,1893,EARTHEN AND CHINA WARE,South Africa,,20812,Australasia,10093.0,9071.0,1.11
as_1898,1894,"COAL, CINDERS, &c.",West Africa,,11351,Portuguese Possessions,103272.0,93039.0,1.11
as_1899,1898,"COAL, CINDERS, &c.",West Africa,,11433,Cape of Good Hope,161410.0,144883.0,1.11
as_1872,1872,MACHINERY and Mill Work,"Steam Engines or Parts of Steam Engines, Locomotive",,1771,British North America,41626.0,37831.0,1.1
as_1873,1873,SILK MANUFACTURES,Lace,,2288,Belgium,24466.0,22202.0,1.1
as_1874,1874,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,,94,Pacific,353.0,322.0,1.1
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,507,United States of Colombia,170077.0,154266.0,1.1
as_1887,1887,"CLOCKS, WATCHES, and parts thereof",,,653,United States of America,80903.0,73556.0,1.1
as_1897,1896,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8199,British East Indies : Bengal,30402.0,27610.0,1.1
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,,30521,British East Indies : Madras,23687.0,21525.0,1.1
as_1897,1893,"SPIRITS, British and Irish",South Africa,,42192,Cape of Good Hope,72221.0,65365.0,1.1
as_1897,1893,Slates,West Africa,,42602,Canada,11400.0,10400.0,1.1
as_1897,1895,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48460,France,14192.0,12930.0,1.1
as_1898,1895,"ANIMALS, Living",Stallions,,739,Channel Islands,2237.0,2033.0,1.1
as_1898,1898,CARRIAGES,East Africa,,8881,British East Indies : Ceylon,9093.0,8234.0,1.1
tn_1871,1870,Medicines,,,1561,France,42313.0,38383.0,1.1
tn_1871,1870,"STATIONERY, other than Paper","Slate, by Tale",,5003,France,8633.0,7846.0,1.1
as_1872,1872,MACHINERY and Mill Work,"Steam Engines or Parts of Steam Engines, Locomotive",,1756,Germany,41309.0,37831.0,1.09
as_1872,1872,SKINS and FURS,"Foreign, Dressed in the United Kingdom",,2342,Holland,3906.0,3591.0,1.09
as_1881,1881,"MANURE, Unenumerated",,,1978,Belgium,40436.0,37025.0,1.09
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",,2735,Belgium,60538.0,55783.0,1.09
as_1885,1885,SILK MANUFACTURES,Unenumerated,,3049,United States of America,82173.0,75119.0,1.09
as_1891,1891,SILK,"Thrown, Twist or Yarn",Lbs,4115,Holland,17251.0,15867.0,1.09
as_1897,1897,CHEESE,South Africa,,10802,Northern Ports,23340.0,21450.0,1.09
as_1897,1897,EARTHEN AND CHINA WARE,South Africa,,20796,Natal,7467.0,6842.0,1.09
as_1897,1894,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Pickles,39221,Australasia,2936.0,2694.0,1.09
tn_1871,1870,"LINEN and JUTE MANUFACTURES: 
                    Linen Manufactures",Sail Cloth,,3454,Turkey Proper,23773.0,21804.0,1.09
as_1878,1878,SUGAR,Refined and Candy,,2080,United States: Atlantic,54226.0,50408.0,1.08
as_1878,1878,SUGAR,Refined and Candy,,2105,United States: Atlantic,54226.0,50408.0,1.08
as_1878,1878,SUGAR,Refined and Candy,,2130,United States: Atlantic,54226.0,50408.0,1.08
as_1880,1880,"Books, Printed","Manufactures of, not being Ordnance",,300,Holland,38269.0,35455.0,1.08
as_1884,1884,BLEACHING MATERIALS,,,248,Holland,22153.0,20443.0,1.08
as_1897,1893,IMPLEMENTS AND TOOLS,Unenumerated,,25757,Spain,23521.0,21715.0,1.08
as_1872,1872,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,No,88,Australia,4578.0,4290.0,1.07
as_1873,1873,APPAREL and SLOPS,Percussion Caps,No,87,Australia,6116.0,5726.0,1.07
as_1879,1879,"CLAY, unmanufactured",,,392,Holland,20100.0,18778.0,1.07
as_1879,1879,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,,541,British West India Islands and British Guiana,18500.0,17234.0,1.07
as_1880,1880,"ARMS, AMMUNITION, and MILITARY STORES",Rifles,,163,British Possessions in South Africa,18708.0,17451.0,1.07
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",,2746,Argentine Republic,59813.0,55783.0,1.07
as_1897,1897,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Number,1018,Natal,582.0,543.0,1.07
as_1897,1897,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8165,Cape of Good Hope,21564.0,20247.0,1.07
as_1897,1897,CHEESE,East Africa,,10403,Italy,52479.0,49039.0,1.07
as_1897,1897,"HARDWARES AND CUTLERY, Un- enumerated",South Africa,,24648,British East Indies : Straits Settlements,11197.0,10473.0,1.07
as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48526,Argentine Republic,12522.0,11753.0,1.07
as_1898,1898,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM","Cavendish or Negrohead, Manufactured in Bond from Unmanufactured Tobacco",Lbs,44228,Other Foreign Countries,3422.0,3203.0,1.07
tn_1871,1870,"LINEN and JUTE MANUFACTURES: 
                    Linen Manufactures",Sail Cloth,,3450,Norway,23369.0,21804.0,1.07
as_1873,1873,COTTON YARN and TWIST,,,648,Wallachia and Moldavia,254310.0,239977.0,1.06
as_1874,1874,"ARMS, AMMUNITION, and MILITARY STORES",Gunpowder,,77,Brazil,42903.0,40612.0,1.06
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,561,Central America,273728.0,258222.0,1.06
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,568,Argentine Republic,274161.0,258222.0,1.06
as_1877,1877,"PLATE, GOLD",SILVER,,1680,Other Countries,17567.0,16558.0,1.06
as_1879,1879,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,,534,British Possessions in South Africa,18200.0,17234.0,1.06
as_1887,1887,BLEACHING MATERIALS,,,344,Holland,20715.0,19537.0,1.06
as_1897,1894,CHEESE,South Africa,,10854,Italy,10915.0,10256.0,1.06
as_1897,1894,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11690,Uruguay,122922.0,115420.0,1.06
as_1897,1896,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11682,Chile,128441.0,121222.0,1.06
as_1897,1893,COTTON MANUFACTURES,South Africa,,17198,Cape of Good Hope,95954.0,90534.0,1.06
as_1897,1895,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48520,Uruguay,13663.0,12930.0,1.06
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7007,Natal,465.0,437.0,1.06
as_1898,1898,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,,,10138,Russia : Southern Ports,16151.0,15222.0,1.06
as_1899,1898,IMPLEMENTS AND TOOLS,West Africa,,28873,Cape of Good Hope,222505.0,210534.0,1.06
tn_1871,1870,"LINEN and JUTE MANUFACTURES: 
                    Linen Manufactures","Bags, empty, for packing Merchandise",,3520,Australia,14177.0,13357.0,1.06
tn_1901,1900,"COCOA or CHOCOLATE, Ground or Prepared, in Bond",,Lbs,12879,Australasia,14805.0,14008.0,1.06
as_1873,1873,"CARRIAGES, CARTS, &c.",Railway Carriages for Passengers,No,324,Portugal,17259.0,16499.0,1.05
as_1873,1873,CORN and GRAIN,Malt,Quarters,613,Australia,222641.0,212303.0,1.05
as_1877,1877,"ARMS, AMMUNITION, and MILITARY STORES","Ordnance Stores and Ammunition, Unenumerated",,100,Japan,65399.0,62455.0,1.05
as_1881,1881,"MANURE, Unenumerated",,,1975,Denmark,38858.0,37025.0,1.05
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,Blankets,,2753,Central America,37152.0,35548.0,1.05
as_1894,1894,"ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)",,,2107,Eastern Africa,125971.0,120383.0,1.05
as_1897,1895,"ANIMALS, Living",Geldings,Number,756,Channel Islands,2207.0,2103.0,1.05
as_1897,1896,CHEESE,East Africa,,10402,Italy,51601.0,49010.0,1.05
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,,28665,Cape of Good Hope,170638.0,161948.0,1.05
as_1897,1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,,39073,British East Indies : Madras,22226.0,21222.0,1.05
as_1897,1896,"SILK MANUFACTURES, WHOLLY OF SILK",Unenumerated,,40905,Australia,59225.0,56611.0,1.05
as_1873,1873,APPAREL and SLOPS,,,56,British West India Islands and British Guiana,245933.0,236367.0,1.04
as_1873,1873,COPPER,"Mixed, or Yellow Metal, for Sheathing",,555,Australia,61111.0,58925.0,1.04
as_1878,1878,PLUMBAGO,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",,1860,United States: Atlantic,19471.0,18756.0,1.04
as_1879,1879,COPPER,"Mixed or Yellow Metal, for Sheathing",,483,Germany,67620.0,65011.0,1.04
as_1879,1879,WOOD and TIMBER,Unenumerated,,2195,Ceylon,39740.0,38182.0,1.04
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,733,Western Africa (British),155358.0,149080.0,1.04
as_1884,1884,LINEN MANUFACTURES,"Checked, Printed, or Dyed, and Damasks and Diapers",,1894,Australasia,51326.0,49217.0,1.04
as_1884,1884,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,2315,Gibraltar,25627.0,24616.0,1.04
as_1885,1885,GLASS,"Plate, Rough or Silvered (in-     cluding Looking Glasses or     Mirrors)",,1235,Italy,15406.0,14790.0,1.04
as_1893,1893,SKINS and FURS,"Foreign, Dressed in the United Kingdom",No,5155,France,134119.0,129134.0,1.04
as_1897,1895,ALKALI,,Cwts,88,Turkey : European,3972.0,3813.0,1.04
as_1897,1893,BLEACHING MATERIALS,,Cwts,5736,Russia : Northern Ports,539945.0,517521.0,1.04
as_1897,1893,CHEESE,East Africa,,10349,Denmark (including Iceland and Greenland),17797.0,17118.0,1.04
as_1897,1895,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material","Mead, unenumerated",Cwts,15617,Channel Islands,2946.0,2846.0,1.04
as_1897,1894,EARTHEN AND CHINA WARE,South Africa,,20793,Natal,6555.0,6282.0,1.04
as_1897,1893,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48518,Uruguay,15233.0,14598.0,1.04
as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48447,Germany,13509.0,12997.0,1.04
as_1898,1898,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22030,Cape of Good Hope,160454.0,153908.0,1.04
as_1898,1896,Gold,Silver,Oz. Troy,39920,France,5922.0,5669.0,1.04
as_1898,1896,IMPLEMENTS AND TOOLS,Piece Goods,Yards,32440,United States of America,1100553.0,1054627.0,1.04
as_1899,1895,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Number,825,Channel Islands,42300.0,40772.0,1.04
as_1899,1895,Gold,Silver,Oz. Troy,40814,Australasia : Victoria,30011.0,28797.0,1.04
as_1872,1872,SKINS and FURS,SOAP,,2363,British Possessions in South Africa,34572.0,33612.0,1.03
as_1878,1878,IRON,"Steel, Bar, of all Kinds",Tons,1384,Germany,68524.0,66470.0,1.03
as_1888,1888,COPPER,Ore,Cwts,822,France,1593524.0,1552695.0,1.03
as_1897,1895,CHEESE,East Africa,,10391,Spain,40259.0,38975.0,1.03
as_1898,1894,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22026,Cape of Good Hope,114644.0,111749.0,1.03
as_1898,1897,Gold,Silver,Oz. Troy,39906,Germany,6450.0,6246.0,1.03
as_1898,1895,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43760,Australasia : New South Wales,3290.0,3180.0,1.03
tn_1871,1870,GLASS,Beads (British),,2022,British India : Bombay and Scinde,1785.0,1726.0,1.03
tn_1871,1870,MEAL and FLOUR,Mixed Goods,,1372,"Portugal, and Azores",15114.0,14695.0,1.03
as_1872,1872,CEMENT,,Cwts,357,Wallachia and Moldavia,8826.0,8685.0,1.02
as_1872,1872,MACHINERY and Mill Work,"Steam Engines or Parts of Steam Engines, Locomotive",,1764,Peru,38748.0,37831.0,1.02
as_1873,1873,SILK MANUFACTURES,Broad Stuffs,,2313,France,32661.0,31996.0,1.02
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,510,Peru,156839.0,154266.0,1.02
as_1878,1878,PICTURES,,,1827,United States: Atlantic,12171.0,11926.0,1.02
as_1878,1878,STONES and SLATES,"Grindstones, Millstones, and other Sorts of Stone",,2065,United States: Atlantic,30185.0,29634.0,1.02
as_1878,1878,SUGAR,"Grindstones, Millstones, and other Sorts of Stone",,2090,United States: Atlantic,30185.0,29634.0,1.02
