volume	fiscal_year	seq	offset	family	inherited	title	intertext_len	n_header_rows	n_body_rows	cells_hist	span_hist	header	first_row
oocihm.9_08052_16_2	1882	615	2967023	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	23	[[1, 2], [7, 21]]	[[7, 23]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value.	DUTYABLE GOODS—Continued.
oocihm.9_08052_16_2	1882	616	2971110	imports_summary	1		0	0	39	[[11, 39]]	[[11, 39]]		"Giant Powder, Dunlin, Dynamite and other Explosives in which Nitro-Glycerine is a constituent part..... | $ | 5 | "" | and 20 p.c. | 35,575 | 13,485 | 35,575 | 13,485 | 35,575 | 4,471 75"
oocihm.9_08052_16_2	1882	617	2978724	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	3	29	[[1, 3], [7, 26]]	[[7, 29]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTRIED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount ||  |  |  | $ cts. |  | $ cts. | $ cts.	DUTIABLE GOODS—Continued.
oocihm.9_08052_16_2	1882	618	2983223	imports_summary	1		0	0	37	[[9, 37]]	[[9, 37]]		Old and Scrap Iron | Tons. | $1 per ton | 1,349 | 20,584 | 1,327 | 20,406 | 1,973 | 98
oocihm.9_08052_16_2	1882	619	2989952	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	27	[[1, 5], [8, 22]]	[[8, 27]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount. | Amount.	DUTIABLE GOODS—Continued.
oocihm.9_08052_16_2	1882	620	2994727	imports_summary	1		0	0	47	[[9, 47]]	[[9, 47]]		"All other Leather and Skins tanned, N.E.S..... | "" | 20 "" | 530,452 | 367,182 | 542,840 | 381,119 | 76,225 | 63"
oocihm.9_08052_16_2	1882	621	3002505	imports_summary	0	No. 2—SUMMARY STATEMENT showing Quantity and Value of Goods Imported, &c.—Continued.	86	2	32	[[1, 7], [7, 25]]	[[7, 32]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	DUTIABLE GOODS—Continued.
oocihm.9_08052_16_2	1882	622	3006805	imports_summary	1		0	1	39	[[7, 39]]	[[7, 39]]	Vegetable— | 20 | 40,384 | 25,555 | 51,942 | 33,132 | 6,626 60	"Castor..... | "" | 529,110 | 270,376 | 529,041 | 272,204 | 68,050 87"
oocihm.9_08052_16_2	1882	623	3012842	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	25	[[1, 1], [8, 24]]	[[8, 25]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount. | DUTY.	DUTIABLE GOODS—Continued.
oocihm.9_08052_16_2	1882	624	3017220	imports_summary	1		0	0	36	[[10, 36]]	[[10, 36]]		Salt, Coarse (not Imported from Great Britain or British Possessions, or for Sea or Gulf Fisheries), and all Fine Salt.— |  |  |  |  |  |  |  |  | 
oocihm.9_08052_16_2	1882	625	3023942	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	22	[[1, 7], [7, 15]]	[[7, 22]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value.	DUTABLE GOODS—Continued.
oocihm.9_08052_16_2	1882	626	3027876	imports_summary	1		0	0	37	[[13, 37]]	[[13, 37]]		" | 28,600 38 | 31,932 | 23,963 | 23,575 | 39,641 | 30 "" | 34 |  |  | 29 "" | 28 "" | """
oocihm.9_08052_16_2	1882	627	3035446	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	3	23	[[1, 1], [7, 22]]	[[7, 23]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount. ||  |  |  | $ |  | $ | $ cts.	DUTIABLE GOODS.—Continued.
oocihm.9_08052_16_2	1882	628	3039856	imports_summary	1		0	0	40	[[13, 40]]	[[13, 40]]		"Pear | "" | "" | "" | 4 | "" | "" | 33,966 | 5,992 | 33,966 | 5,992 | 5,992 | 1,315"
oocihm.9_08052_16_2	1882	629	3048112	imports_summary	1	No 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	90	2	16	[[1, 1], [7, 15]]	[[7, 16]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	DUTIABLE GOODS.—Continued.
oocihm.9_08052_16_2	1882	630	3051704	imports_summary	1		0	1	27	[[1, 8], [17, 19]]	[[17, 27]]	""" Manufactures of, N.E.S. .... | 10 p. c. .... | 15,030 6,409 | 1,319 | 15,030 6,409 | 1,319 | 15,030 6,409 | 1,319 | 15,030 6,409 | 1,319 | 15,030 6,409 | 1,319 | 15,030 6,409 | 1,319 | 15,030 6,409 | 1,319 | 3,757 50 640 50"	RECAPITULATION.
oocihm.9_08052_16_2	1882	631	3059133	imports_summary	0	No. 2.—SUMMARY STATEMENT showing Quantity and Value of Goods Imported, &c.—Continued.	87	2	30	[[1, 2], [7, 28]]	[[7, 30]]	ARTICLES. | RATE OF DCTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DCTY. || Quantity. | Value. | Quantity. | Value.	FREE GOODS—THE MINE—Continued.
oocihm.9_08052_16_2	1882	632	3063235	imports_summary	1		0	0	32	[[1, 1], [5, 31]]	[[5, 32]]		""" pickled..... | 227 | 2,519 | 227 | 2,519"
oocihm.9_08052_16_2	1882	633	3066789	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	22	[[1, 2], [7, 20]]	[[7, 22]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	FREE GOODS—ANIMALS AND THEIR PRODUCE.
oocihm.9_08052_16_2	1882	634	3070041	imports_summary	1		0	0	23	[[1, 1], [9, 22]]	[[9, 23]]		Hatters' Furs, not on the skin ..... | $ | ..... | ..... | ..... | 11,075 | ..... | 11,075 | .....
oocihm.9_08052_16_2	1882	635	3074559	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	22	[[1, 2], [7, 20]]	[[7, 22]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	FREE GOODS—AGRICULTURAL PRODUCTS—Continued.
oocihm.9_08052_16_2	1882	636	3078029	imports_summary	1		0	2	41	[[10, 41]]	[[10, 41]]	 |  |  |  |  |  |  |  |  |  ||  |  |  |  |  |  |  |  |  | 	Colors, Dye, viz. :- |  |  |  |  |  |  |  |  | 
oocihm.9_08052_16_2	1882	637	3085901	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	30	[[1, 3], [7, 27]]	[[7, 30]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	FREE GOODS—MANUFACTURED ARTICLES, ETC.—Continued.
oocihm.9_08052_16_2	1882	638	3090139	imports_summary	1		0	1	32	[[1, 2], [6, 30]]	[[6, 32]]	Item Description | Unit | Value 1 | Value 2 | Value 3 | Value 4	Fisheries, for the use of, viz. :-
oocihm.9_08052_16_2	1882	639	3094852	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	19	[[1, 2], [8, 17]]	[[8, 19]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY || Quantity. | Value. | Quantity. | Value. | Amount. | Amount.	FREE GOODS—MANUFACTURED ARTICLES, ETC.—Continued.
oocihm.9_08052_16_2	1882	640	3098381	imports_summary	1		0	0	23	[[5, 23]]	[[5, 23]]		Apparel, Wearing, and other personal and household effects, not merchandise, of British subjects dying abroad, but domiciled in Canada..... | 5,468 | 5,468 | ..... | .....
oocihm.9_08052_16_2	1882	641	3102073	imports_summary	0	No. 2.—SUMMARY STATEMENT showing the Quantity and Value of Goods Imported, &c.—Continued.	91	2	19	[[1, 3], [7, 16]]	[[7, 19]]	ARTICLES. | RATE OF DUTY. | IMPORTED. | ENTERED FOR HOME CONSUMPTION. | DUTY. || Quantity. | Value. | Quantity. | Value. | Amount.	FREE GOODS—MISCELLANEOUS ARTICLES—Continued.
oocihm.9_08052_16_2	1882	642	3105019	imports_free	0	RECAPITULATION OF FREE GOODS.	31	0	15	[[6, 15]]	[[6, 15]]		Produce of the Mine..... | ..... | ..... | ..... | ..... | .....
oocihm.9_08052_16_2	1882	643	3107206	imports_dutiable	0	JOHNSON, *Commissioner.*No. 3.—COMPARATIVE STATEMENT of the Quantity and Value of the principal and other articles, Dutiable and Free, Entered for Consumption in the Dominion of Canada; showing also the Duties collected thereon during the Fiscal Years ending 30th June, 1881 and 1882, respectively.	307	3	28	[[1, 1], [7, 27]]	[[7, 28]]	ARTICLES. | FISCAL YEAR ENDING 30TH JUNE, 1881. | FISCAL YEAR ENDING 30TH JUNE, 1882. || Entered for Consumption. | Entered for Consumption. || Quantity. | Value. | Duty. | Quantity. | Value. | Duty.	DUTIABLE GOODS.
oocihm.9_08052_16_2	1882	644	3111650	imports_dutiable	1		0	0	45	[[5, 45]]	[[5, 45]]		Furs and manufactures of..... | 484,101 | 71,745 71 | 635,036 | 106,323 75
oocihm.9_08052_16_2	1882	645	3117433	imports_comparative	0	No. 3.—COMPARATIVE STATEMENT OF IMPORTS ENTERED FOR CONSUMPTION—Dominion of Canada—Continued.	95	3	22	[[1, 4], [7, 18]]	[[7, 22]]	ARTICLES. | FISCAL YEAR ENDING 30TH JUNE, 1881. | FISCAL YEAR ENDING 30TH JUNE, 1882. || Quantity. | Value. | Duty. | Quantity. | Value. | Duty. ||  | Entered for Consumption. | Entered for Consumption.	FREE GOODS.
oocihm.9_08052_16_2	1882	646	3120671	imports_comparative	1		0	1	41	[[1, 5], [5, 36]]	[[5, 41]]	 | 274,908 | 676,491 | 535,147 1,002 | .....	ANIMALS AND THEIR PRODUCE.
oocihm.9_08052_16_2	1882	647	3125743	imports_comparative	0	No. 8.—COMPARATIVE STATEMENT OF IMPORTS ENTERED FOR CONSUMPTION—Dominion of Canada—Continued.	95	4	26	[[1, 2], [7, 24]]	[[7, 26]]	ARTICLES. | FISCAL YEAR ENDING 30TH JUNE, 1881. | FISCAL YEAR ENDING 30TH JUNE, 1882. || Entered for Consumption. | Entered for Consumption. || Quantity. | Value. | Duty. | Quantity. | Value. | Duty. ||  |  | $ | $ cts. |  | $ | 	FREE GOODS—MANUFACTURED ARTICLES, ETC.—Continued.
oocihm.9_08052_16_2	1882	648	3129659	imports_comparative	1		0	1	15	[[1, 1], [8, 14]]	[[8, 15]]	 | Lbs. |  |  |  |  |  | 	Tea of all kinds, except as provided by the Act 42, cap. 16, sec. 7, from 24th February, 1882..... |  |  | 1,123,275 |  |  | 9,766,284 | 1,928,307
oocihm.9_08052_16_2	1882	649	3132526	exports_general	0	ear ending 30th June, 1882.* No. 4.—GENERAL STATEMENT (by Countries and Provinces) of the Total Quantities and Values of Merchandize Exported from the Dominion of Canada, distinguishing Canadian Produce and Manufactures from those of other Countries, during the Fiscal Year ending 30th June, 1882.	829	3	25	[[7, 12], [8, 13]]	[[7, 12], [8, 13]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value. || THE MINE. |  | Tons. | $ | Tons. | $ | Tons. | $	Coal— Great Britain. | Quebec ..... | 8 | 49 | 1,294 | 2,101 | 1,302 | 2,150
oocihm.9_08052_16_2	1882	650	3136602	exports_general	1	No 4.—GENERAL STATEMENT OF EXPORTS—Continued.	47	2	33	[[1, 1], [8, 32]]	[[8, 33]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE—Continued.
oocihm.9_08052_16_2	1882	651	3141520	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	35	[[1, 1], [8, 34]]	[[8, 35]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE— Continued.
oocihm.9_08052_16_2	1882	652	3146455	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	33	[[1, 1], [8, 32]]	[[8, 33]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE—Continued.
oocihm.9_08052_16_2	1882	653	3151325	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 1], [7, 15], [8, 15], [9, 3]]	[[7, 15], [8, 16], [9, 3]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINF—Continued.
oocihm.9_08052_16_2	1882	654	3156270	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[1, 2], [8, 30]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE MINE—Continued.
oocihm.9_08052_16_2	1882	655	3161213	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	26	[[1, 1], [8, 25]]	[[8, 26]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	656	3165396	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	31	[[1, 1], [8, 30]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	657	3170013	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	18	[[1, 1], [8, 17]]	[[8, 18]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS. THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value | Quantity. | Value.	THE FISHERIES—Con
oocihm.9_08052_16_2	1882	658	3173821	exports_general	1	No 4.—GENERAL STATEMENT OF EXPORTS—Continued.	47	2	28	[[1, 1], [8, 27]]	[[8, 28]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	659	3178206	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	29	[[1, 1], [8, 28]]	[[8, 29]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	660	3182739	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	28	[[1, 1], [8, 27]]	[[8, 28]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	661	3187051	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	35	[[1, 1], [8, 34]]	[[8, 35]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	662	3191942	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	30	[[1, 1], [8, 29]]	[[8, 30]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	663	3196665	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	31	[[1, 3], [8, 28]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	664	3201364	exports_general	0	No. 1.—GENERAL STATEMENT OF EXPORTS—Continued	47	2	32	[[1, 1], [7, 16], [8, 15]]	[[7, 16], [8, 16]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	665	3206028	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—*Continued.*	50	2	31	[[1, 1], [8, 30]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Qt'y. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	666	3210764	exports_general	0	NO. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	35	[[1, 2], [8, 33]]	[[8, 35]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	667	3215787	exports_general	0	No. 1.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 1], [8, 33]]	[[8, 34]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	668	3220724	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	36	[[1, 1], [8, 35]]	[[8, 36]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	669	3226000	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	33	[[1, 4], [8, 29]]	[[8, 33]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FISHERIES—Con.
oocihm.9_08052_16_2	1882	670	3230658	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	35	[[1, 1], [7, 23], [8, 11]]	[[7, 23], [8, 12]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_16_2	1882	671	3235640	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[1, 1], [7, 1], [8, 30]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Qu'y. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_16_2	1882	672	3240442	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	31	[[1, 4], [7, 16], [8, 11]]	[[7, 16], [8, 15]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_16_2	1882	673	3244789	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	34	[[1, 2], [7, 21], [8, 11]]	[[7, 21], [8, 13]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_16_2	1882	674	3249575	exports_general	0	No. 1.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[7, 18], [8, 14]]	[[7, 17], [8, 15]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con. | Pieces. | $ |  | $ | Pieces. | $
oocihm.9_08052_16_2	1882	675	3254317	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	32	[[8, 32]]	[[8, 32]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con. |  | St. Hd. | $ | St. Hd. | $ | St. Hd. | $
oocihm.9_08052_16_2	1882	676	3259118	exports_general	1	No 4—GENERAL STATEMENT OF EXPORTS—Continued.	46	2	42	[[1, 10], [8, 32]]	[[8, 42]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
oocihm.9_08052_16_2	1882	677	3264226	exports_general	0	No. 4.—GENERAL STATEMENT OF EXPORTS—Continued.	48	2	31	[[1, 1], [8, 30]]	[[8, 31]]	ARTICLES AND COUNTRIES TO WHICH EXPORTED. | PROVINCES WHENCE EXPORTED. | GOODS, THE PRODUCE OF CANADA. | GOODS, NOT THE PRODUCE OF CANADA. | TOTAL EXPORTS, PRODUCE AND NOT PRODUCE. || Quantity. | Value. | Q'ty. | Value. | Quantity. | Value.	THE FOREST—Con.
