volume,flow,duty,group,article,year,total_qty,sum_qty,total_val,sum_val,worst_rel_err
as_1893,export_uk,,MANURE,Sulphate of Ammonia,1893,102767.0,102772.0,1220101.0,1220101.0,0.0000
as_1893,export_uk,,MANURE,Other Descriptions,1893,237802.0,447880.0,946704.0,1694060.0,0.8834
as_1893,export_uk,,MARGARINE and all Artificial Butters,,1893,3867.0,3837.0,14935.0,14935.0,0.0078
as_1893,export_uk,,"MEAT: viz., Beef, Pork, Bacon and Hams",,1893,78187.0,49599.0,329413.0,199870.0,0.3933
as_1893,export_uk,,"MEDICINES, comprising Drugs and Medicinal Preparations",To Australasia,1893,,0.0,603453.0,292531.0,0.5152
as_1893,export_uk,,"METALS, Unenumerated and Manufactures thereof",,1893,,0.0,537141.0,882888.0,0.6437
as_1893,export_uk,,LEATHER,"METHYLIC ALCOHOL, not purified so as to be potable",1893,5628.0,5628.0,1545.0,1615.0,0.0453
as_1893,export_uk,,"MILK, CONDENSED",Eastern Africa,1893,7763.0,7067.0,17184.0,15641.0,0.0898
as_1893,export_uk,,"MILK, CONDENSED",Eastern Africa,1893,67063.0,107621.0,140784.0,222425.0,0.6048
as_1893,export_uk,,"MUSICAL INSTRUMENTS, and parts thereof",,1893,,0.0,166349.0,227224.0,0.3659
as_1893,export_uk,,"OIL, other than Essential or Medicinal",Linseed,1893,35346.0,8350.0,755387.0,190751.0,0.7638
as_1893,export_uk,,Cotton,,1893,28995.0,28995.0,636452.0,636502.0,0.0001
as_1893,export_uk,,"OIL, other than Essential or Medicinal",Other Seed Oils,1893,1802.0,1802.0,44985.0,54439.0,0.2102
as_1893,export_uk,,"OIL, other than Essential or Medicinal","Other Sorts, Unenumerated",1893,,0.0,258451.0,416774.0,0.6126
as_1893,export_uk,,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India-Rubber Cloth",1893,17536600.0,28599500.0,706677.0,1123125.0,0.6308
as_1893,export_uk,,"PAINTERS' COLOURS and MATERIALS, Unenumerated",,1893,,0.0,1433780.0,1607212.0,0.1210
as_1893,export_uk,,PAPER,"Writing or Printing, and En- velopes",1893,672080.0,568463.0,1041781.0,829303.0,0.2040
as_1893,export_uk,,PAPER,Hangings,1893,56956.0,77178.0,140905.0,198573.0,0.4093
as_1893,export_uk,,PAPER,"Pasteboard, Millboard, &c. (in- cluding Playing Cards)",1893,20880.0,18080.0,45146.0,38090.0,0.1563
as_1893,export_uk,,PAPER,"Unenumerated, and Articles of Paper (except Papier Mâché)",1893,159841.0,219924.0,243448.0,355111.0,0.4587
as_1893,export_uk,,PERFUMERY OF ALL SORTS,,1893,,0.0,47415.0,47412.0,0.0001
as_1893,export_uk,,"PICKLES, VINEGAR, SAUCES, CONDI- MENTS, PRESERVED FRUITS, and CONFECTIONERY'd)",,1893,,0.0,682223.0,679218.0,0.0044
as_1893,export_uk,,PICTURES,,1893,5084.0,5084.0,219573.0,249570.0,0.1366
as_1893,export_uk,,PLATE,,1893,67605.0,67704.0,28159.0,28159.0,0.0015
as_1893,export_uk,,PLATE,Silver,1893,36559.0,33132.0,16382.0,14350.0,0.1240
as_1893,export_uk,,PLATE,PLATED and GILT WARES,1893,,0.0,131765.0,79429.0,0.3972
as_1893,export_uk,,PLATE,PLATED and GILT WARES,1893,,0.0,123970.0,110950.0,0.1050
as_1893,export_uk,,PLATE,POTATOES,1893,1544277.0,26258.0,300576.0,5284.0,0.9830
as_1893,export_uk,,PLATE,POTATOES,1893,208177.0,208177.0,36138.0,35538.0,0.0166
as_1893,export_uk,,PLATE,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",1893,,0.0,99963.0,61102.0,0.3888
as_1893,export_uk,,PLATE,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",1893,,0.0,41800.0,34023.0,0.1861
as_1893,export_uk,,"PROVISIONS, Unenumerated",To Eastern Africa,1893,,0.0,393001.0,484354.0,0.2324
as_1893,export_uk,,"PROVISIONS, Unenumerated",RAGS (except Woollen) and other Materials for making Paper,1893,1018.0,63301.0,7415.0,406610.0,61.1817
as_1893,export_uk,,SADDLERY and HARNESS,,1893,,0.0,447658.0,580384.0,0.2965
as_1893,export_uk,,SALT (Rock and White),To Australasia,1893,403820.0,125003.0,325635.0,122875.0,0.6904
as_1893,export_uk,,"SEEDS, of all sorts",,1893,219724.0,207779.0,290960.0,263005.0,0.0961
as_1893,export_uk,,"SEEDS, of all sorts",,1893,242577.0,25511.0,361717.0,78888.0,0.8948
as_1893,export_uk,,RAGS (except Woollen) and other Materials for making Paper,"Thrown, Twist or Yarn",1893,729013.0,729010.0,357565.0,357565.0,0.0000
as_1893,export_uk,,SILK MANUFACTURES,Broad Stuffs of Silk or Satin,1893,2213497.0,1572236.0,260786.0,194730.0,0.2897
as_1893,export_uk,,SILK MANUFACTURES,Broad Stuffs of Silk or Satin,1893,2444402.0,288320.0,285718.0,31012.0,0.8915
as_1893,export_uk,,SILK MANUFACTURES,",, Handkerchiefs, Scarfs and Shawls",1893,,0.0,430470.0,474559.0,0.1024
as_1893,export_uk,,SILK MANUFACTURES,",, Lace",1893,,0.0,240506.0,296740.0,0.2338
as_1893,export_uk,,SILK MANUFACTURES,",, Unenumerated",1893,,0.0,141169.0,189082.0,0.3394
as_1893,export_uk,,SILK MANUFACTURES,Broad Stuffs,1893,3592000.0,4743515.0,355465.0,522054.0,0.4687
as_1893,export_uk,,SILK MANUFACTURES,Other Kinds,1893,,0.0,16952.0,50507.0,1.9794
as_1893,export_uk,,SKINS and FURS,"British: Sheep and Lambs', Undressed, without the Wool",1893,5103744.0,5252562.0,318616.0,321825.0,0.0292
as_1893,export_uk,,SKINS and FURS,"British, Unenumerated",1893,,0.0,165076.0,232569.0,0.4089
as_1893,export_uk,,SKINS and FURS,"Foreign, Dressed in the United Kingdom",1893,465587.0,4194470.0,129134.0,787311.0,8.0090
as_1893,export_uk,,SOAP,To United States of America,1893,213429.0,51778.0,239012.0,90916.0,0.7574
as_1893,export_uk,,SOAP,To United States of America,1893,605083.0,567437.0,644259.0,571755.0,0.1125
as_1893,export_uk,,SPIRITS,British and Irish,1893,652194.0,652383.0,229881.0,229879.0,0.0003
as_1893,export_uk,,SPIRITS,To British East Indies,1893,3407282.0,3326755.0,1196102.0,1208838.0,0.0236
as_1893,export_uk,,SPIRITS,British and Irish : Methylated,1893,10656.0,10626.0,1082.0,1082.0,0.0028
as_1893,export_uk,,"STATIONERY, other than Paper",,1893,,0.0,815710.0,1096612.0,0.3444
as_1893,export_uk,,STONES and SLATES,Slates,1893,38739100.0,3627800.0,203729.0,28344.0,0.9064
as_1893,export_uk,,STONES and SLATES,"Grindstones, Millstones, and other sorts of Stones",1893,34437.0,46050.0,190372.0,230140.0,0.3372
as_1893,export_uk,,SUGAR,Refined and Candy,1893,1122252.0,1774267.0,902606.0,1425232.0,0.5810
as_1893,export_uk,,STONES and SLATES,,1893,21485.0,21485.0,20981.0,19981.0,0.0477
as_1893,export_uk,,TELEGRAPHIC WIRES and APPARATUS,,1893,,0.0,607740.0,572509.0,0.0580
as_1893,export_uk,,TIN. Unwrought,,1893,121529.0,33382.0,560566.0,150772.0,0.7310
as_1893,export_uk,,"TOBACCO and SNUFF, Manufactured in the United Kingdom",Snuff,1893,12370.0,13116.0,2286.0,2286.0,0.0603
as_1893,export_uk,,"TOBACCO and SNUFF, Manufactured in the United Kingdom",Other Kinds of Manufactured   Tobacco,1893,67265.0,75194.0,15761.0,18533.0,0.1759
as_1893,export_uk,,UMBRELLAS and PARASOLS,,1893,,0.0,579263.0,663558.0,0.1455
as_1893,export_uk,,WOOL,"Sheep and Lambs' (British, raw or undressed)",1893,15375200.0,8164700.0,608004.0,384042.0,0.4690
as_1893,export_uk,,WOOL,Noils,1893,11154800.0,10521700.0,642003.0,637499.0,0.0568
as_1893,export_uk,,WOOL,Waste,1893,2628500.0,2578700.0,99031.0,97854.0,0.0189
as_1893,export_uk,,WOOL,"Combed or Carded, and Tops",1893,11034500.0,11034500.0,729046.0,729043.0,0.0000
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,Woollen Yarn (Carded),1893,879600.0,863900.0,89841.0,88108.0,0.0193
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,",, Yarn, Alpaca and Mohair",1893,11216000.0,11215100.0,1397378.0,1397378.0,0.0001
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Broad, all Wool",1893,8091900.0,12504990.0,1926091.0,3080728.0,0.5995
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,To British East Indies,1893,13361900.0,3585100.0,1272492.0,283135.0,0.7775
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, all Wool",1893,1047400.0,1478700.0,155215.0,202487.0,0.4118
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, mixed with other materials",1893,450800.0,317300.0,36107.0,25474.0,0.2961
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,To Australasia,1893,2052600.0,1003500.0,185638.0,101463.0,0.5111
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,"Light, Broad, mixed with other materials",1893,8774200.0,12415890.0,554470.0,802690.0,0.4477
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, all Wool",1893,2799600.0,3657700.0,214205.0,276377.0,0.3065
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, mixed with other materials",1893,5562000.0,6798200.0,208580.0,256908.0,0.2317
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,To Australasia,1893,1900500.0,1450800.0,374277.0,298566.0,0.2366
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Coatings, Broad, mixed with other materials",1893,4496900.0,5984100.0,549120.0,744714.0,0.3562
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),"Worsted Coatings, Narrow, all Wool",1893,2305900.0,3460000.0,389571.0,609943.0,0.5657
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),"Worsted Coatings, Narrow, mixed with other materials",1893,2774800.0,4578700.0,316489.0,550454.0,0.7393
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),All Wool,1893,14258600.0,21188400.0,658438.0,952604.0,0.4860
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),To United States of America,1893,70747100.0,26577300.0,2460341.0,873219.0,0.6451
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),To United States of America,1893,121800.0,103300.0,13666.0,11084.0,0.1889
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),British East. Indies,1893,8790700.0,9145790.0,306831.0,312108.0,0.0404
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),"Carpets, not being Rugs",1893,8531000.0,11812300.0,880678.0,1219847.0,0.3851
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),Eastern Africa,1893,672279.0,665737.0,193498.0,189630.0,0.0200
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),Eastern Africa,1893,1295691.0,747645.0,451887.0,325498.0,0.4230
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),Shawls,1893,790479.0,1039498.0,136657.0,178561.0,0.3150
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),Eastern Africa,1893,1477348.0,2091952.0,358711.0,510247.0,0.4224
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),Hosiery,1893,,0.0,730861.0,929127.0,0.2713
as_1893,export_uk,,WOOLLEN AND WORSTED MANUFACTURES'd),"Small Wares, and Manufactures of Wool or Worsted; unenumerated",1893,,0.0,168401.0,237191.0,0.4085
as_1893,export_uk,,ZINC or SPELTER,Manufactures of,1893,18269.0,20809.0,23211.0,26506.0,0.1420
as_1893,export_uk,,ZINC or SPELTER,Unmanufactured,1893,,0.0,50440.0,1447983.0,27.7070
as_1893,export_uk,,ZINC or SPELTER,Eastern Africa,1893,,0.0,2880394.0,3164296.0,0.0986
as_1893,import,duty,CHICORY,Roasted or Ground,1893,139622.0,139612.0,1717.0,1717.0,0.0001
as_1893,import,duty,COCOA,,1893,32982005.0,16057009.0,1083696.0,530007.0,0.5132
as_1893,import,duty,COCOA,"Cocoa or Chocolate, ground, prepared or   in any way manufactured",1893,2619410.0,2619410.0,265753.0,265720.0,0.0001
as_1893,import,duty,COCOA,"Cocoa or Chocolate, ground, prepared or   in any way manufactured",1893,41011.0,41011.0,2395.0,2392.0,0.0013
as_1893,import,duty,COCOA,West Africa,1893,642529.0,548366.0,3030352.0,2595246.0,0.1466
as_1893,import,duty,COCOA,West Africa,1893,826696.0,195790.0,3986635.0,1019379.0,0.7632
as_1893,import,duty,FRUIT,Plums (French) and Pruneloes,1893,27663.0,27663.0,63539.0,63536.0,0.0000
as_1893,import,duty,TEA,,1893,249546451.0,194108569.0,10124810.0,8133263.0,0.2222
as_1893,import,duty,WINE,"Red, in Casks",1893,8968919.0,8968916.0,1958439.0,1958439.0,0.0000
as_1893,import,duty,TOBACCO,"White, in Casks",1893,2743804.0,2743804.0,710742.0,707742.0,0.0042
as_1893,import,duty,WINE,"White, in Casks",1893,68009.0,68009.0,14165.0,14135.0,0.0021
as_1893,import,duty,WINE,"Red, in Bottles : Still",1893,11298.0,11268.0,4831.0,4831.0,0.0027
as_1893,import,duty,WINE,Champagne,1893,1450207.0,1450177.0,1984019.0,1984019.0,0.0000
as_1893,import,duty,WINE,Red: Total of,1893,9943730.0,541254.0,2295411.0,101079.0,0.9560
as_1893,import,duty,WINE,White: Total of'd),1893,4731471.0,87463.0,3006791.0,23858.0,0.9921
as_1893,import,duty,WINE,Total of all Kinds,1893,14078572.0,14079437.0,5189392.0,5189389.0,0.0001
as_1893,import,duty,WINE,Total of all Kinds,1893,14675201.0,628717.0,5302202.0,124943.0,0.9764
as_1893,import,free,"ANIMALS, LIVING",Oxen and Bulls,1893,337063.0,81452.0,6213447.0,1442083.0,0.7679
as_1893,import,free,"ANIMALS, LIVING",Calves,1893,73.0,74.0,317.0,318.0,0.0137
as_1893,import,free,"ANIMALS, LIVING",„ Geldings,1893,10222.0,1521.0,235684.0,60749.0,0.8512
as_1893,import,free,ASPHALT or BITUMEN,,1893,19700.0,16084.0,52726.0,52726.0,0.1836
as_1893,import,free,BACON AND HAMS,Bacon,1893,3005097.0,3001097.0,7984601.0,7984601.0,0.0013
as_1893,import,free,BACON AND HAMS,Hams,1893,930624.0,930624.0,2718075.0,2718045.0,0.0000
as_1893,import,free,BEEF,Salted,1893,200514.0,13228.0,278997.0,23236.0,0.9340
as_1893,import,free,BEEF,Applicable to Manufacturing Purposes,1893,4380.0,4377.0,28130.0,28130.0,0.0007
as_1893,import,free,BEEF,"BOOKS, Bound or Unbound, including MAPS and CHARTS",1893,827.0,824.0,6582.0,6582.0,0.0036
as_1893,import,free,BRISTLES,,1893,3010194.0,3010144.0,461276.0,461276.0,0.0000
as_1893,import,free,BUTTER,,1893,2327474.0,214917.0,12753593.0,1073040.0,0.9159
as_1893,import,free,"BUTTONS AND STUDS, NOT OF METAL",,1893,3140731.0,3140681.0,255764.0,255734.0,0.0001
as_1893,import,free,CAOUTCHouc,East Coast of Africa,1893,215498.0,170276.0,2676329.0,2340605.0,0.2098
as_1893,import,free,CAOUTCHOUUC,,1893,77875.0,70576.0,654089.0,585990.0,0.1041
as_1893,import,free,"COALS, CULM, and CINDERS",,1893,17560.0,17960.0,22061.0,22061.0,0.0228
as_1893,import,free,"COPPER, Ore of",,1893,80898.0,43941.0,486022.0,362611.0,0.4568
as_1893,import,free,"COPPER, Ore of",Regulus and Precipitate,1893,104491.0,104491.0,2603512.0,2607412.0,0.0015
as_1893,import,free,"COPPER, Ore of",Regulus and Precipitate,1893,118710.0,19087.0,2832940.0,299244.0,0.8944
as_1893,import,free,COPPER,"Unwrought, in bars, blocks or slabs, cakes or ingots",1893,33153.0,33213.0,1482756.0,1482756.0,0.0018
as_1893,import,free,Corn and Grain,From British East Indies,1893,65461988.0,18139135.0,21070028.0,5827793.0,0.7234
as_1893,import,free,Corn and Grain,From Russia,1893,22796725.0,22796725.0,5761588.0,5760688.0,0.0002
as_1893,import,free,Corn and Grain,From British East Indies,1893,22811562.0,76831.0,5776033.0,22989.0,0.9966
as_1893,import,free,Corn and Grain,Oats,1893,13012929.0,13002384.0,3998382.0,3995143.0,0.0008
as_1893,import,free,Corn and Grain,Rye,1893,623156.0,613484.0,176067.0,172962.0,0.0176
as_1893,import,free,Corn and Grain,From Australasia,1893,726173.0,110399.0,206168.0,32345.0,0.8480
as_1893,import,free,Corn and Grain,Pease,1893,877333.0,856752.0,294369.0,289770.0,0.0235
as_1893,import,free,Corn and Grain,From British East Indies,1893,2302443.0,1839276.0,729291.0,546523.0,0.2506
as_1893,import,free,Corn and Grain,From Australasia,1893,20408168.0,1144832.0,9761510.0,536105.0,0.9451
as_1893,import,free,Corn and Grain,Maize or Indian Corn Meal,1893,70344.0,70344.0,37114.0,37111.0,0.0001
as_1893,import,free,Corn and Grain,From British North America,1893,70344.0,70344.0,37114.0,37111.0,0.0001
as_1893,import,free,Corn and Grain,"Meal, unenumerated",1893,245009.0,245009.0,61601.0,61571.0,0.0005
as_1893,import,free,COTTON,Raw,1893,12083951.0,12083951.0,29517906.0,29547836.0,0.0010
as_1893,import,free,COTTON,Yarn,1893,7320954.0,7325954.0,384745.0,384745.0,0.0007
as_1893,import,free,COTTON,,1893,12365634.0,13234651.0,131254.0,131254.0,0.0703
as_1893,import,free,COTTON,From British East Indies,1893,15614994.0,6496032.0,156579.0,50617.0,0.6767
as_1893,import,free,COTTON MANUFACTURES,From British East Indies,1893,1492616.0,1462616.0,33513.0,33513.0,0.0201
as_1893,import,free,COTTON MANUFACTURES,Hosiery,1893,,0.0,371433.0,371403.0,0.0001
as_1893,import,free,DRUGS,From British East Indies,1893,68279.0,68309.0,122581.0,122581.0,0.0004
as_1893,import,free,DRUGS,Opium,1893,310359.0,310329.0,155361.0,157364.0,0.0129
as_1893,import,free,DRUGS,From British East Indies,1893,368566.0,101784.0,181990.0,50350.0,0.7238
as_1893,import,free,DRUGS,"Unenumerated, including Medicinal preparations",1893,,0.0,506282.0,215255.0,0.5748
as_1893,import,free,"DYE STUFFS, and Substances used in Tanning",Bark,1893,208939.0,208939.0,60640.0,60637.0,0.0000
as_1893,import,free,"DYE STUFFS, and Substances used in Tanning",Bark,1893,318617.0,143398.0,121528.0,80812.0,0.5499
as_1893,import,free,"DYE STUFFS, and Substances used in Tanning",Indigo,1893,6222.0,6192.0,122836.0,122776.0,0.0048
as_1893,import,free,"DYE STUFFS, and Substances used in Tanning",From British East Indies,1893,60759.0,60756.0,1266625.0,1266625.0,0.0000
as_1893,import,free,"DYE STUFFS, and Substances used in Tanning",Myrobalans,1893,449842.0,452558.0,179007.0,179924.0,0.0060
as_1893,import,free,"DYE STUFFS, and Substances used in Tanning",Unenumerated,1893,170483.0,170500.0,182422.0,182422.0,0.0001
as_1893,import,free,"DYE STUFFS, and Substances used in Tanning",Unenumerated,1893,213570.0,45931.0,222931.0,44512.0,0.8003
as_1893,import,free,EGGS,,1893,11045986.0,259667.0,3875647.0,90586.0,0.9766
as_1893,import,free,FEATHERS AND DOWN,Ornamental,1893,,2222.0,904673.0,968100.0,0.0701
as_1893,import,free,FEATHERS AND DOWN,"Shell fish, all sorts",1893,313408.0,313408.0,250343.0,250313.0,0.0001
as_1893,import,free,FEATHERS AND DOWN,"Cured or Salted, unenumerated",1893,688879.0,688879.0,938967.0,933967.0,0.0053
as_1893,import,free,FISH,Sardines,1893,227487.0,227487.0,491903.0,191900.0,0.6099
as_1893,import,free,"FLAX, Dressed or Undressed",,1893,62110.0,62107.0,2314618.0,2014645.0,0.1296
as_1893,import,free,FRUIT,"Apples, Raw",1893,2805079.0,2805079.0,615657.0,615654.0,0.0000
as_1893,import,free,FRUIT,"Apples, Raw",1893,3459984.0,703441.0,843532.0,239826.0,0.7967
as_1893,import,free,FRUIT,",, Nuts, used as Fruit",1893,,0.0,101538.0,104538.0,0.0295
as_1893,import,free,FRUIT,",, Oranges",1893,4574993.0,4574990.0,1362477.0,1362477.0,0.0000
