flow,volume,year,group,article,seq_from,seq_to,to_group,to_article,to_unit,rows,value,canada,primary,method,reference,from_block
reexport,as_1897,1894,LINEN,"Manufactures, including Manu- factures of Linen mixed with Cotton",9419,9506,LIQUORICE,,,19,31564,739,0,continuation~x3,as_1888,"LINEN/Manufactures, including Manu- factures of Linen mixed with Cotton"
reexport,as_1897,1894,PAPER-MAKING MATERIALS,Pulp of Wood,12017,12048,PAPER-MAKING MATERIALS,Other Materials,Tons,8,176741,0,0,gap,as_1896,PAPER-MAKING MATERIALS/Pulp of Wood
reexport,as_1897,1894,TOYS,,16629,16649,"VEGETABLES, Raw, Unenumerated",,,5,3172,0,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1894,TOYS,East Africa,16654,16719,"VEGETABLES, Raw, Unenumerated",,,14,48225,1203,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1894,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated",18042,18074,WOOLLEN MANUFACTURES,,Lbs,7,9313,1391,0,gap+shapex2,as_1892,"WOOLLEN YARN/For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated"
reexport,as_1897,1894,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18161,18326,WOOLLEN MANUFACTURES,Stuffs,Yards,34,610382,83856,0,gap+shapex2,as_1892,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1897,1895,LINEN,"Manufactures, including Manu- factures of Linen mixed with Cotton",9420,9507,LIQUORICE,,,18,28974,3591,0,continuation~x3,as_1888,"LINEN/Manufactures, including Manu- factures of Linen mixed with Cotton"
reexport,as_1897,1895,PAPER-MAKING MATERIALS,Pulp of Wood,12018,12049,PAPER-MAKING MATERIALS,Other Materials,Tons,8,132918,0,0,gap,as_1896,PAPER-MAKING MATERIALS/Pulp of Wood
reexport,as_1897,1895,TOYS,,16630,16650,"VEGETABLES, Raw, Unenumerated",,,5,3057,0,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1895,TOYS,East Africa,16655,16720,"VEGETABLES, Raw, Unenumerated",,,14,34901,1866,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1895,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated",18043,18075,WOOLLEN MANUFACTURES,,Lbs,8,2737,143,0,gap+shapex2,as_1892,"WOOLLEN YARN/For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated"
reexport,as_1897,1895,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18162,18327,WOOLLEN MANUFACTURES,Stuffs,Yards,34,577724,60097,0,gap+shapex2,as_1892,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1897,1896,"GLASS, Window and German Sheet, including Shades and Cyinders","Manufactures, unenumerated",6110,6124,GOLD,,Cwts,4,2956,0,0,continuationx4,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1897,1896,"GLASS, Window and German Sheet, including Shades and Cyinders","Manufactures, unenumerated",6129,6194,GUM,,Cwts,14,82388,0,0,continuationx4,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1897,1896,"GLASS, Window and German Sheet, including Shades and Cyinders","Manufactures, unenumerated",6199,6249,GUM,"Lac, Seed, Shell, Stick, and Dye",Cwts,11,65629,271,0,continuationx4,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1897,1896,LINEN,"Manufactures, including Manu- factures of Linen mixed with Cotton",9421,9508,LIQUORICE,,,18,29368,5563,0,continuation~x3,as_1888,"LINEN/Manufactures, including Manu- factures of Linen mixed with Cotton"
reexport,as_1897,1896,PAPER-MAKING MATERIALS,Pulp of Wood,12019,12050,PAPER-MAKING MATERIALS,Other Materials,Tons,7,101868,0,0,gap,as_1896,PAPER-MAKING MATERIALS/Pulp of Wood
reexport,as_1897,1896,SILK,"Furs Unenumerated (including Rabbit Skins, prior to 1894)",14937,14993,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Number,13,208862,5429,0,continuation~x2,as_1892,"SILK/Furs Unenumerated (including Rabbit Skins, prior to 1894)"
reexport,as_1897,1896,TOYS,,16631,16651,"VEGETABLES, Raw, Unenumerated",,,5,12572,0,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1896,TOYS,East Africa,16656,16721,"VEGETABLES, Raw, Unenumerated",,,14,43716,905,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1896,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated",18044,18076,WOOLLEN MANUFACTURES,,Lbs,7,1924,36,0,gap+shapex2,as_1892,"WOOLLEN YARN/For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated"
reexport,as_1897,1896,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18163,18328,WOOLLEN MANUFACTURES,Stuffs,Yards,35,394446,41071,0,gap+shapex2,as_1892,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1897,1897,LINEN,"Manufactures, including Manu- factures of Linen mixed with Cotton",9422,9509,LIQUORICE,,,18,20421,1203,0,continuation~x3,as_1888,"LINEN/Manufactures, including Manu- factures of Linen mixed with Cotton"
reexport,as_1897,1897,PAPER-MAKING MATERIALS,Pulp of Wood,12020,12051,PAPER-MAKING MATERIALS,Other Materials,Tons,7,48623,0,0,gap,as_1896,PAPER-MAKING MATERIALS/Pulp of Wood
reexport,as_1897,1897,SILK,"Furs Unenumerated (including Rabbit Skins, prior to 1894)",14938,14994,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Number,13,197036,3559,0,continuation~x4,as_1896,"SILK/Furs Unenumerated (including Rabbit Skins, prior to 1894)"
reexport,as_1897,1897,TOYS,,16632,16652,"VEGETABLES, Raw, Unenumerated",,,5,11949,0,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1897,TOYS,East Africa,16657,16722,"VEGETABLES, Raw, Unenumerated",,,14,25538,367,0,gap+shape,as_1888,TOYS/
reexport,as_1897,1897,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated",18045,18077,WOOLLEN MANUFACTURES,,Lbs,7,3066,0,0,gap+shapex2,as_1892,"WOOLLEN YARN/For fancy purposes, including Berlin Wool and Zephyr Yarn : Unenumerated"
reexport,as_1897,1897,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18164,18329,WOOLLEN MANUFACTURES,Stuffs,Yards,33,313772,34494,0,gap+shapex2,as_1892,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1898,1894,DYE WOODS,Logwood,4545,4585,DYE WOODS,Unenumerated,Tons,9,16631,0,0,gapx4-1,as_1896,DYE WOODS/Logwood
reexport,as_1898,1894,"GLASS, Window and German Sheet, including Shades and Cylinders","Lac, Seed, Shell, Stick, and Dye",6638,6723,GUM,Unenumerated,Cwts,18,192497,0,0,gapx6,as_1896,"GUM/Lac, Seed, Shell, Stick, and Dye"
reexport,as_1898,1894,JUTE,"Manufactures of, including Piece Goods, Sacks, and Bags",8852,8902,"LACE, and Articles thereof",Of Silk,,11,138584,0,0,continuation~x3-1,as_1896,"JUTE/Manufactures of, including Piece Goods, Sacks, and Bags"
reexport,as_1898,1894,MANURES,Phosphate of Lime and Rock,10025,10056,MANURES,Unenumerated,Tons,6,11718,0,0,gapx3,as_1896,MANURES/Phosphate of Lime and Rock
reexport,as_1898,1894,TOYS,,17072,17092,"VEGETABLES, Raw, Unenumerated",,,5,3172,0,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1894,TOYS,East Africa,17097,17167,"VEGETABLES, Raw, Unenumerated",,,15,48564,1203,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1894,WOOD and TIMBER,Teak,17573,17603,WOOD and TIMBER,Unenumerated,Loads,8,4169,1212,0,gapx5,as_1896,WOOD and TIMBER/Teak
reexport,as_1898,1894,WOOD and TIMBER,Mahogany,17763,17838,FURNITURE AND HARDWOODS,Unenumerated,Tons,16,73308,0,0,gapx4,as_1888,FURNITURE AND HARDWOODS/Mahogany
reexport,as_1898,1894,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18415,18570,WOOLLEN MANUFACTURES,Stuffs,Yards,32,611593,83326,0,gap+shapex3,as_1896,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1898,1895,DYE WOODS,Logwood,4546,4586,DYE WOODS,Unenumerated,Tons,9,12546,0,0,gapx4-1,as_1896,DYE WOODS/Logwood
reexport,as_1898,1895,"GLASS, Window and German Sheet, including Shades and Cylinders","Lac, Seed, Shell, Stick, and Dye",6639,6724,GUM,Unenumerated,Cwts,18,210816,0,0,gapx6,as_1896,"GUM/Lac, Seed, Shell, Stick, and Dye"
reexport,as_1898,1895,JUTE,"Manufactures of, including Piece Goods, Sacks, and Bags",8853,8898,"LACE, and Articles thereof",Of Silk,,10,206704,0,0,continuation~x2-1,as_1896,"JUTE/Manufactures of, including Piece Goods, Sacks, and Bags"
reexport,as_1898,1895,TOYS,,17068,17093,"VEGETABLES, Raw, Unenumerated",,,6,3127,0,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1895,TOYS,East Africa,17098,17168,"VEGETABLES, Raw, Unenumerated",,,15,35512,1866,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1895,WOOD and TIMBER,Teak,17574,17604,WOOD and TIMBER,Unenumerated,Loads,7,3349,0,0,gapx3,as_1896,WOOD and TIMBER/Teak
reexport,as_1898,1895,WOOD and TIMBER,Mahogany,17764,17839,FURNITURE AND HARDWOODS,Unenumerated,Tons,16,82117,0,0,gapx4,as_1888,FURNITURE AND HARDWOODS/Mahogany
reexport,as_1898,1895,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18416,18571,WOOLLEN MANUFACTURES,Stuffs,Yards,32,584555,59916,0,gap+shapex3,as_1896,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1898,1896,DYE WOODS,Logwood,4547,4587,DYE WOODS,Unenumerated,Tons,9,13314,0,0,gapx4-1,as_1896,DYE WOODS/Logwood
reexport,as_1898,1896,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6389,6410,GOLD,,Cwts,6,12231,0,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1896,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6415,6480,GUM,,Cwts,14,88659,0,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1896,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6485,6535,GUM,"Lac, Seed, Shell, Stick, and Dye",Cwts,11,143545,271,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1896,"GLASS, Window and German Sheet, including Shades and Cylinders","Lac, Seed, Shell, Stick, and Dye",6640,6725,GUM,Unenumerated,Cwts,18,193046,0,0,gapx6,as_1896,"GUM/Lac, Seed, Shell, Stick, and Dye"
reexport,as_1898,1896,JUTE,"Manufactures of, including Piece Goods, Sacks, and Bags",8854,8899,"LACE, and Articles thereof",Of Silk,,10,293539,0,0,continuation~x2,as_1896,"JUTE/Manufactures of, including Piece Goods, Sacks, and Bags"
reexport,as_1898,1896,MANURES,Phosphate of Lime and Rock,10027,10058,MANURES,Unenumerated,Tons,8,6724,0,0,gapx2-1,as_1896,MANURES/Phosphate of Lime and Rock
reexport,as_1898,1896,TOYS,East Africa,17124,17169,"VEGETABLES, Raw, Unenumerated",,,10,36720,965,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1896,WOOD and TIMBER,Teak,17575,17605,WOOD and TIMBER,Unenumerated,Loads,7,1794,0,0,gapx3,as_1896,WOOD and TIMBER/Teak
reexport,as_1898,1896,WOOD and TIMBER,Mahogany,17765,17840,FURNITURE AND HARDWOODS,Unenumerated,Tons,16,89730,0,0,gapx4,as_1888,FURNITURE AND HARDWOODS/Mahogany
reexport,as_1898,1896,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18417,18572,WOOLLEN MANUFACTURES,Stuffs,Yards,33,369904,6728,0,gap+shapex3,as_1896,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1898,1897,DYE WOODS,Logwood,4548,4588,DYE WOODS,Unenumerated,Tons,9,11508,0,0,gapx4-1,as_1896,DYE WOODS/Logwood
reexport,as_1898,1897,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6390,6411,GOLD,,Cwts,6,16464,0,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1897,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6416,6481,GUM,,Cwts,14,90382,0,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1897,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6486,6536,GUM,"Lac, Seed, Shell, Stick, and Dye",Cwts,11,133737,458,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1897,"GLASS, Window and German Sheet, including Shades and Cylinders","Lac, Seed, Shell, Stick, and Dye",6641,6726,GUM,Unenumerated,Cwts,18,206792,0,0,gapx6,as_1896,"GUM/Lac, Seed, Shell, Stick, and Dye"
reexport,as_1898,1897,MANURES,Phosphate of Lime and Rock,10028,10059,MANURES,Unenumerated,Tons,8,5586,0,0,gapx2-1,as_1896,MANURES/Phosphate of Lime and Rock
reexport,as_1898,1897,TOYS,East Africa,17125,17170,"VEGETABLES, Raw, Unenumerated",,,10,24216,807,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1897,WOOD and TIMBER,Teak,17576,17606,WOOD and TIMBER,Unenumerated,Loads,7,1811,0,0,gapx3,as_1896,WOOD and TIMBER/Teak
reexport,as_1898,1897,WOOD and TIMBER,Mahogany,17766,17841,FURNITURE AND HARDWOODS,Unenumerated,Tons,16,88415,0,0,gapx4,as_1888,FURNITURE AND HARDWOODS/Mahogany
reexport,as_1898,1897,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18418,18573,WOOLLEN MANUFACTURES,Stuffs,Yards,31,485789,34873,0,gap+shapex3,as_1896,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1898,1898,DYE WOODS,Logwood,4549,4589,DYE WOODS,Unenumerated,Tons,9,11574,0,0,gapx4-1,as_1896,DYE WOODS/Logwood
reexport,as_1898,1898,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6391,6412,GOLD,,Cwts,5,14642,0,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1898,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6417,6482,GUM,,Cwts,14,71241,0,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1898,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",6487,6537,GUM,"Lac, Seed, Shell, Stick, and Dye",Cwts,11,431025,305,0,continuation,as_1888,"GLASS/Manufactures, unenumerated"
reexport,as_1898,1898,"GLASS, Window and German Sheet, including Shades and Cylinders","Lac, Seed, Shell, Stick, and Dye",6642,6727,GUM,Unenumerated,Cwts,18,192993,0,0,gapx6,as_1896,"GUM/Lac, Seed, Shell, Stick, and Dye"
reexport,as_1898,1898,TOYS,,17071,17096,"VEGETABLES, Raw, Unenumerated",,,6,16746,0,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1898,TOYS,East Africa,17101,17171,"VEGETABLES, Raw, Unenumerated",,,15,48270,2143,0,gap+shape,as_1888,TOYS/
reexport,as_1898,1898,WOOD and TIMBER,Teak,17577,17607,WOOD and TIMBER,Unenumerated,Loads,6,2281,0,0,gapx3,as_1896,WOOD and TIMBER/Teak
reexport,as_1898,1898,WOOD and TIMBER,Mahogany,17767,17842,FURNITURE AND HARDWOODS,Unenumerated,Tons,16,76880,0,0,gapx4,as_1888,FURNITURE AND HARDWOODS/Mahogany
reexport,as_1898,1898,WOOD and TIMBER,"For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths",18419,18574,WOOLLEN MANUFACTURES,Stuffs,Yards,32,460928,75032,0,gap+shapex3,as_1896,"WOOLLEN MANUFACTURES/For fancy purposes, including Berlin Wool and Zephyr Yarn : Of Wool other than Goats', or of Wool mixed with Cotton: Cloths"
reexport,as_1899,1895,EMBROIDERY AND NEEDLEWORK,,4866,4966,"FABINACEOUS SUBSTANCES, and Manufactures thereof, unenum- erated",,,21,113448,6619,0,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1895,EMBROIDERY AND NEEDLEWORK,,4971,5001,FEATHERS AND DOWN,,,7,27393,0,0,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1895,EMBROIDERY AND NEEDLEWORK,,5006,5066,FEATHERS,,,13,533373,848,0,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1895,"GLASS, Window and German Sheet, including Shades and Cylinders",Bottles,6463,6543,GUM,,Gross,17,62444,0,0,continuation~+shapex2,as_1880,GLASS/Bottles
reexport,as_1899,1895,"GLASS, Window and German Sheet, including Shades and Cylinders",Bottles,6548,6571,GUM,Kowrie,Gross,5,41069,0,0,continuation~+shapex2,as_1880,GLASS/Bottles
reexport,as_1899,1895,MANURES,Phosphate of Lime and Rock,10374,10433,MANURES,Unenumerated,Tons,13,8711,0,0,gapx3,as_1896,MANURES/Phosphate of Lime and Rock
reexport,as_1899,1895,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12681,12717,PAPER-MAKING MATERIALS,Pulp of Wood,Tons,12,80401,0,0,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
reexport,as_1899,1895,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12755,12783,PAPER-MAKING MATERIALS,Other Materials,Tons,8,132918,0,0,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
reexport,as_1899,1895,TOBACCO,Negrohead,24073,24092,TOBACCO,"Manufactured, Snuff",,5,817,0,0,gap,as_1896,TOBACCO/Negrohead
reexport,as_1899,1895,TOBACCO,Negrohead,24101,24166,TOBACCO,"Manufactured, other Sorts",,14,9699,75,0,gap,as_1896,TOBACCO/Negrohead
reexport,as_1899,1896,EMBROIDERY AND NEEDLEWORK,,4867,4967,"FABINACEOUS SUBSTANCES, and Manufactures thereof, unenum- erated",,,21,159891,6851,0,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1896,EMBROIDERY AND NEEDLEWORK,,4972,5002,FEATHERS AND DOWN,,,7,31372,0,0,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1896,EMBROIDERY AND NEEDLEWORK,,5007,5067,FEATHERS,,,13,489374,1226,0,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1896,MANURES,Phosphate of Lime and Rock,10375,10434,MANURES,Unenumerated,Tons,14,11570,0,0,gapx3,as_1896,MANURES/Phosphate of Lime and Rock
reexport,as_1899,1896,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12682,12718,PAPER-MAKING MATERIALS,Pulp of Wood,Tons,14,69021,0,0,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
reexport,as_1899,1896,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12756,12784,PAPER-MAKING MATERIALS,Other Materials,Tons,7,102038,0,0,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
reexport,as_1899,1896,TOBACCO,Negrohead,24074,24167,TOBACCO,"Cavendish, Manufactured in Bond",,19,13212,647,0,gap+shapex2,as_1884,TOBACCO/Negrohead
reexport,as_1899,1897,EMBROIDERY AND NEEDLEWORK,,4868,4968,"FABINACEOUS SUBSTANCES, and Manufactures thereof, unenum- erated",,,21,137714,5618,1,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1897,EMBROIDERY AND NEEDLEWORK,,4973,5003,FEATHERS AND DOWN,,,7,40980,0,1,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1897,EMBROIDERY AND NEEDLEWORK,,5008,5068,FEATHERS,,,13,622102,1303,1,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1897,MANURES,Phosphate of Lime and Rock,10376,10435,MANURES,Unenumerated,Tons,14,9351,0,1,gapx3,as_1896,MANURES/Phosphate of Lime and Rock
reexport,as_1899,1897,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12683,12719,PAPER-MAKING MATERIALS,Pulp of Wood,Tons,13,39661,0,1,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
reexport,as_1899,1897,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12757,12785,PAPER-MAKING MATERIALS,Other Materials,Tons,7,50587,0,1,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
reexport,as_1899,1897,TOBACCO,Negrohead,24075,24094,TOBACCO,"Manufactured, Snuff",,5,682,0,1,gap,as_1896,TOBACCO/Negrohead
reexport,as_1899,1897,TOBACCO,Negrohead,24098,24168,TOBACCO,"Manufactured, other Sorts",,15,15701,629,1,gap,as_1896,TOBACCO/Negrohead
reexport,as_1899,1898,EMBROIDERY AND NEEDLEWORK,,4869,4969,"FABINACEOUS SUBSTANCES, and Manufactures thereof, unenum- erated",,,21,152170,5466,1,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1898,EMBROIDERY AND NEEDLEWORK,,4974,5004,FEATHERS AND DOWN,,,7,52103,0,1,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1898,EMBROIDERY AND NEEDLEWORK,,5009,5069,FEATHERS,,,13,616475,1009,1,gap+shape,as_1896,EMBROIDERY AND NEEDLEWORK/
reexport,as_1899,1898,"GLASS, Window and German Sheet, including Shades and Cylinders",Bottles,6466,6574,GUM,,Gross,22,79603,0,1,gap~+shapex2,as_1880,GLASS/Bottles
reexport,as_1899,1898,MANURES,Phosphate of Lime and Rock,10377,10436,MANURES,Unenumerated,Tons,11,5864,0,1,gapx2,as_1896,MANURES/Phosphate of Lime and Rock
reexport,as_1899,1898,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12743,12753,PAPER-MAKING MATERIALS,Pulp of Wood,Tons,6,6069,0,1,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
reexport,as_1899,1898,PAPER-MAKING MATERIALS,"Esparto, and other Vegetable Fibres",12758,12786,PAPER-MAKING MATERIALS,Other Materials,Tons,6,67630,0,1,gap,as_1896,"PAPER-MAKING MATERIALS/Esparto, and other Vegetable Fibres"
